order_item_id,order_id,product_id,quantity,unit_price,discount_rate
3072,1952,6,2,351.76,0.0
3073,1952,14,2,74.24,0.0
3074,1953,42,1,147.61,0.05
3075,1953,1,1,332.97,0.0
3076,1954,3,1,410.61,0.0
3077,1954,30,1,28.35,0.0
3078,1955,4,1,84.32,0.0
3079,1956,56,1,47.83,0.0
3080,1957,12,2,37.92,0.0
3081,1958,20,2,126.66,0.0
3082,1959,14,2,70.53,0.05
3083,1960,6,2,334.17,0.05
3084,1960,34,1,50.9,0.0
3085,1961,28,1,10.68,0.0
3086,1961,8,1,335.96,0.05
3087,1962,52,1,9.79,0.0
3088,1962,35,2,34.36,0.0
3089,1962,59,1,18.95,0.0
3090,1963,14,2,74.24,0.0
3091,1963,48,1,71.07,0.05
3092,1963,1,1,332.97,0.0
3093,1963,17,3,85.44,0.0
3094,1964,25,1,66.15,0.0
3095,1965,35,1,34.36,0.0
3096,1966,57,1,31.25,0.0
3097,1966,2,2,303.49,0.0
3098,1966,20,1,116.53,0.08
3099,1967,30,1,28.35,0.0
3100,1968,54,1,23.42,0.0
3101,1969,25,2,66.15,0.0
3102,1970,15,1,41.64,0.05
3103,1970,55,1,5.02,0.05
3104,1970,35,1,32.64,0.05
3105,1971,51,1,30.08,0.05
3106,1972,45,2,74.45,0.05
3107,1972,20,1,126.66,0.0
3108,1972,2,1,303.49,0.0
3109,1973,47,1,138.49,0.0
3110,1974,54,1,22.25,0.05
3111,1974,45,1,78.37,0.0
3112,1975,42,2,155.38,0.0
3113,1975,11,1,41.12,0.08
3114,1976,39,1,150.51,0.0
3115,1977,59,1,18.95,0.0
3116,1977,10,1,378.85,0.0
3117,1977,32,2,134.76,0.0
3118,1978,11,3,44.7,0.0
3119,1978,13,1,126.15,0.08
3120,1979,49,1,97.61,0.0
3121,1980,50,1,72.37,0.0
3122,1981,8,1,335.96,0.05
3123,1981,25,2,66.15,0.0
3124,1981,10,1,348.54,0.08
3125,1982,17,1,85.44,0.0
3126,1983,3,1,390.08,0.05
3127,1984,34,1,50.9,0.0
3128,1985,31,1,75.5,0.0
3129,1986,17,2,85.44,0.0
3130,1986,60,3,27.15,0.05
3131,1987,56,1,47.83,0.0
3132,1987,27,2,56.16,0.0
3133,1988,5,1,177.76,0.0
3134,1988,20,1,126.66,0.0
3135,1989,3,1,410.61,0.0
3136,1990,23,2,75.92,0.0
3137,1990,32,1,123.98,0.08
3138,1990,54,1,22.25,0.05
3139,1990,26,1,74.55,0.0
3140,1991,36,1,49.67,0.0
3141,1991,51,1,31.66,0.0
3142,1991,15,2,41.64,0.05
3143,1992,35,1,34.36,0.0
3144,1992,40,1,37.14,0.08
3145,1993,17,2,85.44,0.0
3146,1994,8,1,335.96,0.05
3147,1995,4,1,84.32,0.0
3148,1995,47,1,138.49,0.0
3149,1996,28,1,10.68,0.0
3150,1996,27,1,56.16,0.0
3151,1997,60,1,28.58,0.0
3152,1997,58,1,36.02,0.0
3153,1998,39,2,150.51,0.0
3154,1999,28,1,10.68,0.0
3155,1999,45,2,78.37,0.0
3156,2000,8,1,353.64,0.0
3157,2000,15,1,43.83,0.0
3158,2000,50,2,72.37,0.0
3159,2001,38,1,96.92,0.0
3160,2001,49,2,97.61,0.0
3161,2002,40,1,40.37,0.0
3162,2003,14,1,74.24,0.0
3163,2004,22,3,65.84,0.0
3164,2004,19,2,147.2,0.0
3165,2005,40,1,40.37,0.0
3166,2005,24,1,18.55,0.08
3167,2006,60,1,28.58,0.0
3168,2007,2,2,303.49,0.0
3169,2007,36,1,49.67,0.0
3170,2007,35,1,32.64,0.05
3171,2007,17,1,81.17,0.05
3172,2008,6,2,351.76,0.0
3173,2008,5,1,168.87,0.05
3174,2009,45,1,74.45,0.05
3175,2010,25,1,60.86,0.08
3176,2010,35,1,34.36,0.0
3177,2010,28,1,10.15,0.05
3178,2010,13,1,137.12,0.0
3179,2011,60,2,27.15,0.05
3180,2012,58,1,36.02,0.0
3181,2012,3,2,410.61,0.0
3182,2013,55,2,5.28,0.0
3183,2013,39,1,150.51,0.0
3184,2014,46,2,96.88,0.0
3185,2015,27,1,56.16,0.0
3186,2016,57,1,31.25,0.0
3187,2016,24,1,20.16,0.0
3188,2016,5,1,177.76,0.0
3189,2017,40,1,40.37,0.0
3190,2017,37,1,47.75,0.0
3191,2018,46,1,96.88,0.0
3192,2019,14,3,74.24,0.0
3193,2020,31,1,71.72,0.05
3194,2021,16,2,50.12,0.0
3195,2022,17,1,85.44,0.0
3196,2023,27,1,56.16,0.0
3197,2023,35,1,34.36,0.0
3198,2023,36,1,47.19,0.05
3199,2024,50,1,72.37,0.0
3200,2024,12,1,37.92,0.0
3201,2025,2,1,303.49,0.0
3202,2025,9,1,326.86,0.0
3203,2026,25,1,62.84,0.05
3204,2027,38,1,89.17,0.08
3205,2028,33,1,149.94,0.05
3206,2028,57,1,31.25,0.0
3207,2029,54,2,23.42,0.0
3208,2029,57,1,31.25,0.0
3209,2029,3,2,410.61,0.0
3210,2029,14,1,74.24,0.0
3211,2030,34,1,50.9,0.0
3212,2030,23,2,75.92,0.0
3213,2031,5,1,168.87,0.05
3214,2031,35,3,32.64,0.05
3215,2032,37,1,47.75,0.0
3216,2033,7,1,116.37,0.05
3217,2033,47,2,131.57,0.05
3218,2033,20,1,126.66,0.0
3219,2034,43,1,108.13,0.08
3220,2034,12,1,36.02,0.05
3221,2035,52,1,9.79,0.0
3222,2036,39,3,150.51,0.0
3223,2037,31,1,69.46,0.08
3224,2037,46,2,96.88,0.0
3225,2038,34,1,50.9,0.0
3226,2039,9,1,326.86,0.0
3227,2039,45,1,78.37,0.0
3228,2039,24,1,19.15,0.05
3229,2040,50,1,72.37,0.0
3230,2041,32,1,128.02,0.05
3231,2042,37,2,47.75,0.0
3232,2043,22,1,65.84,0.0
3233,2044,30,1,26.08,0.08
3234,2045,43,1,117.53,0.0
3235,2046,38,1,96.92,0.0
3236,2046,6,1,351.76,0.0
3237,2046,22,3,65.84,0.0
3238,2047,18,1,64.48,0.0
3239,2048,12,1,37.92,0.0
3240,2049,49,1,97.61,0.0
3241,2049,44,2,24.46,0.0
3242,2049,28,1,10.68,0.0
3243,2050,54,1,21.55,0.08
3244,2051,47,1,138.49,0.0
3245,2052,28,3,10.15,0.05
3246,2053,55,3,5.28,0.0
3247,2054,23,1,72.12,0.05
3248,2055,8,1,325.35,0.08
3249,2055,52,1,9.3,0.05
3250,2056,1,1,332.97,0.0
3251,2057,25,1,66.15,0.0
3252,2057,44,1,24.46,0.0
3253,2057,54,1,23.42,0.0
3254,2058,6,2,351.76,0.0
3255,2058,1,2,332.97,0.0
3256,2059,41,1,146.29,0.0
3257,2060,12,1,37.92,0.0
3258,2060,46,1,96.88,0.0
3259,2061,28,1,10.68,0.0
3260,2062,17,1,85.44,0.0
3261,2063,58,1,36.02,0.0
3262,2064,44,3,24.46,0.0
3263,2065,49,1,97.61,0.0
3264,2066,9,1,326.86,0.0
3265,2066,17,1,85.44,0.0
3266,2066,28,2,10.68,0.0
3267,2066,20,2,126.66,0.0
3268,2067,29,2,26.67,0.0
3269,2068,46,1,92.04,0.05
3270,2069,26,1,74.55,0.0
3271,2069,1,1,332.97,0.0
3272,2069,3,1,410.61,0.0
3273,2070,58,1,36.02,0.0
3274,2071,54,2,22.25,0.05
3275,2072,17,1,78.6,0.08
3276,2072,27,2,56.16,0.0
3277,2073,35,1,34.36,0.0
3278,2073,46,1,96.88,0.0
3279,2074,52,2,9.79,0.0
3280,2074,28,2,10.68,0.0
3281,2074,27,2,56.16,0.0
3282,2075,22,1,65.84,0.0
3283,2075,11,1,44.7,0.0
3284,2075,5,1,168.87,0.05
3285,2076,8,2,335.96,0.05
3286,2077,17,1,78.6,0.08
3287,2078,9,1,300.71,0.08
3288,2078,21,1,25.39,0.0
3289,2079,9,1,326.86,0.0
3290,2080,9,1,326.86,0.0
3291,2080,16,1,50.12,0.0
3292,2081,3,1,410.61,0.0
3293,2081,32,1,134.76,0.0
3294,2081,31,1,69.46,0.08
3295,2082,45,1,74.45,0.05
3296,2082,28,1,9.83,0.08
3297,2082,53,3,13.55,0.0
3298,2082,32,1,128.02,0.05
3299,2083,57,1,29.69,0.05
3300,2083,5,1,177.76,0.0
3301,2084,7,1,122.49,0.0
3302,2085,43,1,117.53,0.0
3303,2085,50,2,72.37,0.0
3304,2086,27,2,53.35,0.05
3305,2086,55,3,5.28,0.0
3306,2087,55,1,5.28,0.0
3307,2088,12,1,37.92,0.0
3308,2088,34,3,50.9,0.0
3309,2088,7,1,116.37,0.05
3310,2089,42,1,142.95,0.08
3311,2089,33,1,157.83,0.0
3312,2090,12,1,37.92,0.0
3313,2091,41,2,146.29,0.0
3314,2092,44,3,24.46,0.0
3315,2092,51,2,31.66,0.0
3316,2093,15,2,40.32,0.08
3317,2093,52,1,9.01,0.08
3318,2094,49,1,97.61,0.0
3319,2095,25,1,66.15,0.0
3320,2096,42,1,155.38,0.0
3321,2097,32,1,134.76,0.0
3322,2097,21,3,25.39,0.0
3323,2097,29,1,26.67,0.0
3324,2098,35,2,34.36,0.0
3325,2098,11,1,42.47,0.05
3326,2099,51,1,30.08,0.05
3327,2099,32,1,128.02,0.05
3328,2100,36,1,47.19,0.05
3329,2100,5,3,177.76,0.0
3330,2101,50,1,72.37,0.0
3331,2102,26,1,74.55,0.0
3332,2103,21,2,25.39,0.0
3333,2104,55,1,5.28,0.0
3334,2105,24,1,20.16,0.0
3335,2106,45,1,78.37,0.0
3336,2107,49,1,97.61,0.0
3337,2108,34,1,50.9,0.0
3338,2108,15,1,41.64,0.05
3339,2109,24,1,20.16,0.0
3340,2110,51,2,31.66,0.0
3341,2111,36,2,49.67,0.0
3342,2112,9,1,310.52,0.05
3343,2112,10,1,378.85,0.0
3344,2113,17,2,81.17,0.05
3345,2114,14,2,74.24,0.0
3346,2115,43,1,117.53,0.0
3347,2115,56,1,45.44,0.05
3348,2116,13,1,137.12,0.0
3349,2116,12,1,36.02,0.05
3350,2117,41,2,146.29,0.0
3351,2118,33,1,157.83,0.0
3352,2118,18,1,64.48,0.0
3353,2119,15,3,43.83,0.0
3354,2120,40,2,38.35,0.05
3355,2120,22,1,62.55,0.05
3356,2120,30,1,28.35,0.0
3357,2121,42,1,147.61,0.05
3358,2122,46,1,96.88,0.0
3359,2123,38,2,92.07,0.05
3360,2124,13,1,137.12,0.0
3361,2124,4,1,77.57,0.08
3362,2124,45,1,72.1,0.08
3363,2125,3,1,410.61,0.0
3364,2126,24,1,19.15,0.05
3365,2127,48,2,74.81,0.0
3366,2128,23,1,75.92,0.0
3367,2128,8,1,335.96,0.05
3368,2128,49,2,97.61,0.0
3369,2128,42,1,147.61,0.05
3370,2129,46,1,92.04,0.05
3371,2130,10,3,378.85,0.0
3372,2130,47,1,138.49,0.0
3373,2130,9,1,326.86,0.0
3374,2131,24,2,20.16,0.0
3375,2131,3,1,410.61,0.0
3376,2132,33,3,157.83,0.0
3377,2132,59,1,18.0,0.05
3378,2132,43,1,117.53,0.0
3379,2133,42,1,147.61,0.05
3380,2133,7,2,122.49,0.0
3381,2133,23,1,69.85,0.08
3382,2134,10,1,378.85,0.0
3383,2135,47,2,138.49,0.0
3384,2136,40,1,38.35,0.05
3385,2136,8,1,335.96,0.05
3386,2136,43,2,117.53,0.0
3387,2137,51,1,30.08,0.05
3388,2138,45,2,78.37,0.0
3389,2138,11,1,42.47,0.05
3390,2138,55,2,5.28,0.0
3391,2138,56,1,47.83,0.0
3392,2139,37,2,47.75,0.0
3393,2139,25,1,66.15,0.0
3394,2140,13,1,137.12,0.0
3395,2140,14,1,74.24,0.0
3396,2140,47,1,138.49,0.0
3397,2140,55,1,5.28,0.0
3398,2141,1,1,332.97,0.0
3399,2142,10,2,348.54,0.08
3400,2143,17,2,85.44,0.0
3401,2144,34,1,48.35,0.05
3402,2145,32,1,134.76,0.0
3403,2146,23,1,75.92,0.0
3404,2147,4,1,84.32,0.0
3405,2148,46,1,96.88,0.0
3406,2148,4,1,84.32,0.0
3407,2148,8,1,353.64,0.0
3408,2148,2,1,279.21,0.08
3409,2149,22,1,65.84,0.0
3410,2150,35,2,34.36,0.0
3411,2150,39,2,150.51,0.0
3412,2151,28,1,10.68,0.0
3413,2152,3,2,377.76,0.08
3414,2153,46,1,92.04,0.05
3415,2154,22,1,65.84,0.0
3416,2155,17,1,85.44,0.0
3417,2156,13,1,126.15,0.08
3418,2157,55,1,4.86,0.08
3419,2158,18,1,64.48,0.0
3420,2158,15,1,43.83,0.0
3421,2159,22,1,65.84,0.0
3422,2160,49,1,89.8,0.08
3423,2161,16,1,50.12,0.0
3424,2161,22,1,65.84,0.0
3425,2162,48,1,74.81,0.0
3426,2162,21,3,23.36,0.08
3427,2162,46,1,92.04,0.05
3428,2163,48,1,74.81,0.0
3429,2164,12,2,36.02,0.05
3430,2164,24,1,20.16,0.0
3431,2165,10,1,378.85,0.0
3432,2166,23,1,69.85,0.08
3433,2166,8,1,335.96,0.05
3434,2166,10,1,378.85,0.0
3435,2167,13,1,130.26,0.05
3436,2167,47,2,131.57,0.05
3437,2167,1,1,316.32,0.05
3438,2168,12,1,37.92,0.0
3439,2169,15,1,40.32,0.08
3440,2169,16,3,50.12,0.0
3441,2170,2,1,303.49,0.0
3442,2170,4,1,77.57,0.08
3443,2170,47,1,131.57,0.05
3444,2171,24,1,20.16,0.0
3445,2172,4,1,80.1,0.05
3446,2173,47,1,138.49,0.0
3447,2173,55,1,5.02,0.05
3448,2174,45,1,74.45,0.05
3449,2175,45,1,78.37,0.0
3450,2175,20,1,126.66,0.0
3451,2176,14,1,74.24,0.0
3452,2177,50,1,72.37,0.0
3453,2178,29,1,26.67,0.0
3454,2179,13,1,126.15,0.08
3455,2179,5,1,177.76,0.0
3456,2180,38,1,96.92,0.0
3457,2180,50,1,72.37,0.0
3458,2181,39,1,150.51,0.0
3459,2181,53,1,13.55,0.0
3460,2182,9,1,310.52,0.05
3461,2183,29,1,25.34,0.05
3462,2183,37,1,47.75,0.0
3463,2183,19,2,147.2,0.0
3464,2184,15,1,41.64,0.05
3465,2185,5,1,168.87,0.05
3466,2185,6,1,351.76,0.0
3467,2186,40,1,38.35,0.05
3468,2186,55,1,5.28,0.0
3469,2187,48,1,74.81,0.0
3470,2187,14,1,68.3,0.08
3471,2188,25,1,66.15,0.0
3472,2188,40,1,40.37,0.0
3473,2189,24,1,19.15,0.05
3474,2190,50,1,66.58,0.08
3475,2191,18,2,61.26,0.05
3476,2192,40,1,40.37,0.0
3477,2193,14,1,74.24,0.0
3478,2193,22,2,65.84,0.0
3479,2194,14,1,74.24,0.0
3480,2195,13,1,130.26,0.05
3481,2196,37,1,45.36,0.05
3482,2197,43,1,111.65,0.05
3483,2198,39,1,150.51,0.0
3484,2199,25,1,62.84,0.05
3485,2200,44,2,24.46,0.0
3486,2201,10,1,359.91,0.05
3487,2202,34,2,48.35,0.05
3488,2202,49,1,97.61,0.0
3489,2202,22,1,65.84,0.0
3490,2203,51,1,30.08,0.05
3491,2204,50,1,72.37,0.0
3492,2205,7,2,122.49,0.0
3493,2206,37,2,45.36,0.05
3494,2206,29,1,26.67,0.0
3495,2206,50,1,72.37,0.0
3496,2206,7,1,122.49,0.0
3497,2207,26,1,70.82,0.05
3498,2207,22,1,65.84,0.0
3499,2208,6,1,334.17,0.05
3500,2209,34,1,50.9,0.0
3501,2209,60,1,28.58,0.0
3502,2210,5,1,177.76,0.0
3503,2211,45,3,78.37,0.0
3504,2211,23,2,75.92,0.0
3505,2212,14,1,74.24,0.0
3506,2213,34,1,50.9,0.0
3507,2213,42,1,147.61,0.05
3508,2214,47,1,138.49,0.0
3509,2215,46,1,96.88,0.0
3510,2216,3,2,410.61,0.0
3511,2217,2,1,279.21,0.08
3512,2217,16,1,46.11,0.08
3513,2218,7,1,122.49,0.0
3514,2219,27,1,56.16,0.0
3515,2220,1,1,316.32,0.05
3516,2220,48,2,71.07,0.05
3517,2221,19,1,147.2,0.0
3518,2222,21,1,23.36,0.08
3519,2222,10,1,378.85,0.0
3520,2223,13,1,130.26,0.05
3521,2223,31,1,75.5,0.0
3522,2224,50,1,72.37,0.0
3523,2225,32,1,134.76,0.0
3524,2225,1,1,332.97,0.0
3525,2226,10,1,359.91,0.05
3526,2227,18,1,64.48,0.0
3527,2228,24,2,20.16,0.0
3528,2229,8,2,353.64,0.0
3529,2230,44,1,24.46,0.0
3530,2230,4,2,84.32,0.0
3531,2231,51,1,30.08,0.05
3532,2232,22,1,62.55,0.05
3533,2233,32,1,134.76,0.0
3534,2234,29,2,26.67,0.0
3535,2235,2,1,303.49,0.0
3536,2235,43,1,117.53,0.0
3537,2236,10,1,359.91,0.05
3538,2237,14,1,68.3,0.08
3539,2238,32,1,134.76,0.0
3540,2238,38,1,96.92,0.0
3541,2239,29,1,25.34,0.05
3542,2239,12,1,36.02,0.05
3543,2239,56,1,47.83,0.0
3544,2240,1,1,332.97,0.0
3545,2241,55,1,5.28,0.0
3546,2241,28,1,10.68,0.0
3547,2242,24,1,20.16,0.0
3548,2243,44,2,23.24,0.05
3549,2244,48,1,74.81,0.0
3550,2244,59,1,18.95,0.0
3551,2245,40,1,40.37,0.0
3552,2246,58,1,36.02,0.0
3553,2247,34,2,50.9,0.0
3554,2247,29,1,26.67,0.0
3555,2248,11,1,44.7,0.0
3556,2248,21,1,24.12,0.05
3557,2249,15,1,43.83,0.0
3558,2249,26,1,68.59,0.08
3559,2249,52,1,9.79,0.0
3560,2250,16,1,50.12,0.0
3561,2251,4,1,84.32,0.0
3562,2252,27,3,56.16,0.0
3563,2253,12,2,37.92,0.0
3564,2254,44,2,24.46,0.0
3565,2254,39,1,150.51,0.0
3566,2255,6,2,334.17,0.05
3567,2256,50,1,72.37,0.0
3568,2256,2,1,303.49,0.0
3569,2256,19,1,135.42,0.08
3570,2257,47,1,138.49,0.0
3571,2258,57,1,31.25,0.0
3572,2259,47,1,138.49,0.0
3573,2260,16,1,50.12,0.0
3574,2261,47,1,138.49,0.0
3575,2262,20,1,126.66,0.0
3576,2263,53,1,13.55,0.0
3577,2264,46,1,96.88,0.0
3578,2265,30,1,26.93,0.05
3579,2266,18,1,64.48,0.0
3580,2267,10,1,378.85,0.0
3581,2268,34,2,48.35,0.05
3582,2269,34,1,50.9,0.0
3583,2270,3,1,410.61,0.0
3584,2271,2,1,303.49,0.0
3585,2272,11,1,44.7,0.0
3586,2272,21,2,25.39,0.0
3587,2273,3,1,410.61,0.0
3588,2273,10,1,359.91,0.05
3589,2273,21,1,24.12,0.05
3590,2274,24,2,20.16,0.0
3591,2274,42,1,155.38,0.0
3592,2275,40,2,40.37,0.0
3593,2276,8,1,353.64,0.0
3594,2276,27,1,56.16,0.0
3595,2277,24,1,19.15,0.05
3596,2277,15,1,43.83,0.0
3597,2278,8,1,353.64,0.0
3598,2279,11,1,44.7,0.0
3599,2280,10,1,378.85,0.0
3600,2280,20,3,120.33,0.05
3601,2280,47,2,138.49,0.0
3602,2281,49,1,97.61,0.0
3603,2282,35,1,34.36,0.0
3604,2283,19,3,139.84,0.05
3605,2283,21,2,25.39,0.0
3606,2283,8,1,353.64,0.0
3607,2284,4,1,77.57,0.08
3608,2285,22,1,65.84,0.0
3609,2285,3,2,390.08,0.05
3610,2286,8,1,335.96,0.05
3611,2287,5,1,177.76,0.0
3612,2288,56,2,47.83,0.0
3613,2289,5,1,177.76,0.0
3614,2290,14,1,70.53,0.05
3615,2291,18,1,64.48,0.0
3616,2292,33,1,149.94,0.05
3617,2292,24,1,20.16,0.0
3618,2293,56,1,45.44,0.05
3619,2294,26,1,74.55,0.0
3620,2295,16,1,50.12,0.0
3621,2295,14,1,70.53,0.05
3622,2296,28,2,10.68,0.0
3623,2296,37,1,43.93,0.08
3624,2297,50,1,72.37,0.0
3625,2298,58,1,36.02,0.0
3626,2299,16,1,47.61,0.05
3627,2300,8,2,353.64,0.0
3628,2300,29,1,25.34,0.05
3629,2301,29,1,25.34,0.05
3630,2301,16,1,47.61,0.05
3631,2302,57,1,29.69,0.05
3632,2303,54,1,23.42,0.0
3633,2304,45,1,74.45,0.05
3634,2305,50,2,72.37,0.0
3635,2305,19,3,147.2,0.0
3636,2306,19,2,147.2,0.0
3637,2306,51,2,31.66,0.0
3638,2307,28,1,10.68,0.0
3639,2308,47,1,131.57,0.05
3640,2308,44,1,23.24,0.05
3641,2308,29,1,26.67,0.0
3642,2309,9,1,326.86,0.0
3643,2310,39,2,150.51,0.0
3644,2311,26,3,74.55,0.0
3645,2312,8,1,353.64,0.0
3646,2313,42,1,155.38,0.0
3647,2314,32,1,134.76,0.0
3648,2315,21,1,23.36,0.08
3649,2316,7,1,122.49,0.0
3650,2316,54,1,22.25,0.05
3651,2316,39,1,142.98,0.05
3652,2317,42,2,155.38,0.0
3653,2317,1,3,332.97,0.0
3654,2318,9,1,310.52,0.05
3655,2319,20,1,116.53,0.08
3656,2320,48,1,71.07,0.05
3657,2320,58,1,36.02,0.0
3658,2321,18,1,61.26,0.05
3659,2321,16,1,50.12,0.0
3660,2321,41,2,146.29,0.0
3661,2322,49,1,97.61,0.0
3662,2323,23,1,75.92,0.0
3663,2324,1,1,316.32,0.05
3664,2324,56,1,47.83,0.0
3665,2324,19,2,139.84,0.05
3666,2325,9,1,326.86,0.0
3667,2325,3,1,410.61,0.0
3668,2326,57,1,31.25,0.0
3669,2327,4,1,84.32,0.0
3670,2327,54,1,23.42,0.0
3671,2328,17,1,78.6,0.08
3672,2329,22,1,65.84,0.0
3673,2330,46,1,96.88,0.0
3674,2331,17,1,85.44,0.0
3675,2331,59,2,18.95,0.0
3676,2331,15,2,41.64,0.05
3677,2332,60,2,28.58,0.0
3678,2333,49,1,92.73,0.05
3679,2334,29,1,25.34,0.05
3680,2335,8,3,353.64,0.0
3681,2336,23,1,75.92,0.0
3682,2337,45,1,74.45,0.05
3683,2337,43,2,117.53,0.0
3684,2337,16,1,50.12,0.0
3685,2338,34,1,50.9,0.0
3686,2339,51,1,31.66,0.0
3687,2340,24,2,20.16,0.0
3688,2340,44,1,23.24,0.05
3689,2340,51,1,29.13,0.08
3690,2341,41,1,146.29,0.0
3691,2341,7,1,116.37,0.05
3692,2341,40,1,40.37,0.0
3693,2342,16,1,50.12,0.0
3694,2342,3,2,410.61,0.0
3695,2343,26,1,74.55,0.0
3696,2344,39,2,150.51,0.0
3697,2344,3,1,410.61,0.0
3698,2345,25,1,66.15,0.0
3699,2346,21,1,25.39,0.0
3700,2347,29,1,25.34,0.05
3701,2348,31,1,75.5,0.0
3702,2348,15,1,43.83,0.0
3703,2349,50,1,68.75,0.05
3704,2349,43,1,111.65,0.05
3705,2350,28,1,10.15,0.05
3706,2351,22,1,60.57,0.08
3707,2352,14,1,70.53,0.05
3708,2352,41,1,134.59,0.08
3709,2353,13,3,137.12,0.0
3710,2354,50,1,72.37,0.0
3711,2355,33,3,149.94,0.05
3712,2356,30,1,28.35,0.0
3713,2357,41,3,146.29,0.0
3714,2358,10,1,348.54,0.08
3715,2359,11,1,41.12,0.08
3716,2359,58,1,36.02,0.0
3717,2360,41,1,146.29,0.0
3718,2361,13,1,137.12,0.0
3719,2362,8,2,353.64,0.0
3720,2363,15,2,43.83,0.0
3721,2363,4,1,84.32,0.0
3722,2363,9,3,326.86,0.0
3723,2364,34,1,50.9,0.0
3724,2365,25,1,60.86,0.08
3725,2365,21,1,25.39,0.0
3726,2366,26,1,74.55,0.0
3727,2366,8,1,353.64,0.0
3728,2367,54,1,23.42,0.0
3729,2368,31,1,75.5,0.0
3730,2368,17,1,81.17,0.05
3731,2369,9,1,326.86,0.0
3732,2369,18,1,64.48,0.0
3733,2369,3,1,410.61,0.0
3734,2370,60,1,28.58,0.0
3735,2371,48,1,74.81,0.0
3736,2372,30,1,28.35,0.0
3737,2372,31,1,75.5,0.0
3738,2373,47,1,138.49,0.0
3739,2374,1,1,332.97,0.0
3740,2374,19,1,147.2,0.0
3741,2375,18,1,61.26,0.05
3742,2376,20,1,126.66,0.0
3743,2377,25,1,62.84,0.05
3744,2378,26,2,74.55,0.0
3745,2378,28,1,10.68,0.0
3746,2379,27,1,56.16,0.0
3747,2380,25,1,60.86,0.08
3748,2381,59,1,18.95,0.0
3749,2381,42,1,155.38,0.0
3750,2382,10,2,378.85,0.0
3751,2382,23,3,75.92,0.0
3752,2382,50,1,72.37,0.0
3753,2382,49,1,92.73,0.05
3754,2383,8,1,353.64,0.0
3755,2383,29,1,26.67,0.0
3756,2384,15,1,43.83,0.0
3757,2384,6,2,323.62,0.08
3758,2384,4,1,80.1,0.05
3759,2385,58,3,36.02,0.0
3760,2385,43,1,117.53,0.0
3761,2385,19,1,147.2,0.0
3762,2385,11,2,44.7,0.0
3763,2386,45,2,74.45,0.05
3764,2387,39,1,150.51,0.0
3765,2387,21,1,24.12,0.05
3766,2388,2,1,303.49,0.0
3767,2388,12,1,36.02,0.05
3768,2389,21,3,25.39,0.0
3769,2390,35,1,34.36,0.0
3770,2391,32,1,134.76,0.0
3771,2392,31,1,71.72,0.05
3772,2392,50,1,72.37,0.0
3773,2393,55,2,5.28,0.0
3774,2394,44,1,23.24,0.05
3775,2394,41,1,134.59,0.08
3776,2395,24,1,20.16,0.0
3777,2396,16,1,47.61,0.05
3778,2397,58,1,36.02,0.0
3779,2398,13,1,126.15,0.08
3780,2399,22,1,65.84,0.0
3781,2400,19,1,147.2,0.0
3782,2401,50,1,72.37,0.0
3783,2401,12,1,37.92,0.0
3784,2402,4,1,84.32,0.0
3785,2402,16,3,50.12,0.0
3786,2402,13,1,137.12,0.0
3787,2402,60,1,27.15,0.05
3788,2403,41,1,146.29,0.0
3789,2404,34,1,48.35,0.05
3790,2404,23,1,75.92,0.0
3791,2405,33,2,157.83,0.0
3792,2406,17,1,85.44,0.0
3793,2406,45,1,74.45,0.05
3794,2407,52,2,9.79,0.0
3795,2407,21,1,25.39,0.0
3796,2407,44,1,23.24,0.05
3797,2408,39,1,150.51,0.0
3798,2409,46,1,96.88,0.0
3799,2410,55,2,5.28,0.0
3800,2411,52,1,9.3,0.05
3801,2412,4,2,84.32,0.0
3802,2413,12,1,37.92,0.0
3803,2413,22,1,65.84,0.0
3804,2414,58,2,36.02,0.0
3805,2415,45,1,78.37,0.0
3806,2415,14,1,74.24,0.0
3807,2416,10,1,378.85,0.0
3808,2416,29,1,26.67,0.0
3809,2417,60,3,28.58,0.0
3810,2417,38,1,92.07,0.05
3811,2418,38,1,96.92,0.0
3812,2418,55,1,5.02,0.05
3813,2418,7,1,122.49,0.0
3814,2419,54,1,23.42,0.0
3815,2420,26,1,74.55,0.0
3816,2420,46,2,96.88,0.0
3817,2420,11,1,44.7,0.0
3818,2421,37,1,47.75,0.0
3819,2422,31,1,75.5,0.0
3820,2422,16,1,50.12,0.0
3821,2423,24,1,18.55,0.08
3822,2424,3,1,410.61,0.0
3823,2424,14,1,74.24,0.0
3824,2425,43,1,117.53,0.0
3825,2426,50,1,72.37,0.0
3826,2427,59,1,18.95,0.0
3827,2428,8,1,353.64,0.0
3828,2429,13,1,137.12,0.0
3829,2429,10,1,378.85,0.0
3830,2429,16,1,47.61,0.05
3831,2429,46,1,96.88,0.0
3832,2430,33,1,157.83,0.0
3833,2431,4,1,84.32,0.0
3834,2431,18,1,64.48,0.0
3835,2432,43,3,117.53,0.0
3836,2433,4,1,84.32,0.0
3837,2433,42,1,155.38,0.0
3838,2434,8,1,353.64,0.0
3839,2434,49,1,89.8,0.08
3840,2435,6,2,351.76,0.0
3841,2435,32,2,134.76,0.0
3842,2436,23,1,72.12,0.05
3843,2437,34,1,46.83,0.08
3844,2438,53,1,13.55,0.0
3845,2439,6,1,351.76,0.0
3846,2440,12,1,37.92,0.0
3847,2441,7,1,122.49,0.0
