order_id,customer_id,order_date,order_status,payment_method,campaign_id
1599,1049,2024-04-02,completed,credit_card,
1600,1068,2024-04-02,completed,digital_wallet,
1601,66,2024-04-02,completed,digital_wallet,
1602,1221,2024-04-02,completed,credit_card,
1603,206,2024-04-02,completed,digital_wallet,
1604,706,2024-04-02,completed,credit_card,
1605,24,2024-04-02,completed,digital_wallet,
1606,1352,2024-04-02,completed,bank_transfer,
1607,195,2024-04-02,completed,credit_card,
1608,397,2024-04-02,cancelled,digital_wallet,
1609,1448,2024-04-02,completed,bank_transfer,
1610,30,2024-04-02,completed,credit_card,
1611,522,2024-04-02,completed,digital_wallet,
1612,1261,2024-04-03,completed,credit_card,
1613,981,2024-04-03,completed,credit_card,
1614,1499,2024-04-03,completed,bank_transfer,
1615,322,2024-04-03,completed,credit_card,
1616,663,2024-04-03,completed,credit_card,
1617,479,2024-04-03,completed,digital_wallet,
1618,819,2024-04-03,completed,digital_wallet,
1619,1426,2024-04-03,completed,digital_wallet,
1620,368,2024-04-03,completed,bank_transfer,
1621,84,2024-04-03,completed,credit_card,
1622,170,2024-04-03,completed,bank_transfer,
1623,1424,2024-04-03,completed,credit_card,
1624,1255,2024-04-03,completed,digital_wallet,
1625,160,2024-04-03,cancelled,credit_card,
1626,26,2024-04-03,completed,credit_card,
1627,905,2024-04-03,completed,credit_card,
1628,545,2024-04-04,completed,digital_wallet,
1629,387,2024-04-04,completed,credit_card,
1630,162,2024-04-04,completed,credit_card,
1631,1311,2024-04-04,completed,digital_wallet,
1632,695,2024-04-04,completed,credit_card,
1633,816,2024-04-04,completed,digital_wallet,
1634,362,2024-04-04,completed,digital_wallet,
1635,216,2024-04-04,completed,credit_card,
1636,241,2024-04-04,completed,bank_transfer,
1637,138,2024-04-04,completed,digital_wallet,
1638,1320,2024-04-04,completed,credit_card,
1639,28,2024-04-04,completed,credit_card,
1640,795,2024-04-04,refunded,digital_wallet,
1641,871,2024-04-05,completed,credit_card,
1642,836,2024-04-05,completed,credit_card,
1643,84,2024-04-05,completed,digital_wallet,
1644,1264,2024-04-05,completed,credit_card,
1645,576,2024-04-05,completed,bank_transfer,
1646,1223,2024-04-05,completed,bank_transfer,
1647,1397,2024-04-05,completed,digital_wallet,
1648,499,2024-04-05,completed,digital_wallet,
1649,1118,2024-04-05,completed,credit_card,
1650,531,2024-04-05,completed,credit_card,
1651,273,2024-04-05,completed,credit_card,
1652,880,2024-04-05,completed,credit_card,
1653,1436,2024-04-05,completed,credit_card,
1654,606,2024-04-05,completed,credit_card,
1655,274,2024-04-05,completed,credit_card,
1656,59,2024-04-05,refunded,credit_card,
1657,1472,2024-04-06,completed,credit_card,
1658,699,2024-04-06,completed,credit_card,
1659,740,2024-04-06,completed,credit_card,
1660,615,2024-04-06,completed,credit_card,
1661,1209,2024-04-06,completed,credit_card,
1662,344,2024-04-06,completed,bank_transfer,
1663,643,2024-04-06,completed,digital_wallet,
1664,588,2024-04-06,completed,digital_wallet,
1665,188,2024-04-06,completed,digital_wallet,
1666,1143,2024-04-06,completed,digital_wallet,
1667,895,2024-04-06,completed,digital_wallet,
1668,714,2024-04-06,completed,digital_wallet,
1669,582,2024-04-06,completed,credit_card,
1670,1345,2024-04-07,completed,digital_wallet,
1671,289,2024-04-07,completed,digital_wallet,
1672,113,2024-04-07,completed,credit_card,
1673,1075,2024-04-07,completed,credit_card,
1674,340,2024-04-07,completed,bank_transfer,
1675,755,2024-04-07,completed,bank_transfer,
1676,1157,2024-04-07,completed,bank_transfer,
1677,1360,2024-04-07,completed,credit_card,
1678,807,2024-04-07,completed,credit_card,
1679,746,2024-04-07,cancelled,credit_card,
1680,1417,2024-04-07,completed,digital_wallet,
1681,115,2024-04-07,completed,credit_card,
1682,703,2024-04-07,completed,bank_transfer,
1683,592,2024-04-07,completed,digital_wallet,
1684,1376,2024-04-07,completed,credit_card,
1685,1396,2024-04-07,completed,credit_card,
1686,793,2024-04-07,completed,credit_card,
1687,624,2024-04-07,completed,bank_transfer,
1688,914,2024-04-07,completed,digital_wallet,
1689,1254,2024-04-08,completed,digital_wallet,
1690,1381,2024-04-08,completed,credit_card,
1691,552,2024-04-08,completed,digital_wallet,
1692,473,2024-04-08,completed,bank_transfer,
1693,899,2024-04-08,completed,digital_wallet,
1694,1249,2024-04-08,cancelled,credit_card,
1695,547,2024-04-08,completed,credit_card,
1696,408,2024-04-08,completed,credit_card,
1697,935,2024-04-08,completed,credit_card,
1698,1091,2024-04-08,completed,bank_transfer,
1699,1329,2024-04-08,completed,credit_card,
1700,1132,2024-04-08,completed,digital_wallet,
1701,470,2024-04-08,completed,digital_wallet,
1702,572,2024-04-08,completed,bank_transfer,
1703,1205,2024-04-09,completed,credit_card,
1704,478,2024-04-09,cancelled,credit_card,
1705,1026,2024-04-09,completed,credit_card,
1706,1449,2024-04-09,completed,credit_card,
1707,113,2024-04-09,completed,bank_transfer,
1708,1114,2024-04-09,completed,credit_card,
1709,22,2024-04-09,completed,digital_wallet,
1710,1190,2024-04-09,completed,digital_wallet,
1711,1407,2024-04-09,completed,credit_card,
1712,151,2024-04-09,completed,credit_card,
1713,729,2024-04-09,completed,credit_card,
1714,93,2024-04-09,completed,credit_card,
1715,1203,2024-04-09,completed,digital_wallet,
1716,541,2024-04-09,completed,digital_wallet,
1717,1224,2024-04-09,completed,digital_wallet,
1718,697,2024-04-09,completed,digital_wallet,
1719,329,2024-04-09,completed,digital_wallet,
1720,1108,2024-04-09,completed,credit_card,
1721,1212,2024-04-09,completed,credit_card,
1722,1167,2024-04-10,completed,credit_card,
1723,316,2024-04-10,completed,credit_card,
1724,409,2024-04-10,completed,digital_wallet,
1725,72,2024-04-10,completed,digital_wallet,
1726,1327,2024-04-10,completed,credit_card,
1727,382,2024-04-10,completed,credit_card,
1728,1463,2024-04-10,completed,digital_wallet,
1729,1198,2024-04-10,completed,credit_card,
1730,984,2024-04-10,completed,credit_card,
1731,412,2024-04-10,completed,digital_wallet,
1732,180,2024-04-10,refunded,credit_card,
1733,584,2024-04-10,completed,credit_card,
1734,1447,2024-04-10,completed,credit_card,
1735,755,2024-04-10,cancelled,credit_card,
1736,408,2024-04-11,completed,bank_transfer,
1737,1432,2024-04-11,completed,digital_wallet,
1738,80,2024-04-11,completed,digital_wallet,
1739,1073,2024-04-11,completed,credit_card,
1740,1406,2024-04-11,completed,digital_wallet,
1741,1484,2024-04-11,completed,digital_wallet,
1742,151,2024-04-11,completed,credit_card,
1743,866,2024-04-11,completed,credit_card,
1744,579,2024-04-11,completed,digital_wallet,
1745,43,2024-04-11,completed,credit_card,
1746,852,2024-04-11,completed,digital_wallet,
1747,126,2024-04-11,completed,digital_wallet,
1748,1374,2024-04-11,completed,digital_wallet,
1749,1106,2024-04-11,completed,credit_card,
1750,1441,2024-04-11,completed,credit_card,
1751,178,2024-04-11,completed,digital_wallet,
1752,1364,2024-04-11,completed,credit_card,
1753,1197,2024-04-11,completed,digital_wallet,
1754,1216,2024-04-11,completed,credit_card,
1755,1488,2024-04-11,completed,digital_wallet,
1756,942,2024-04-11,completed,digital_wallet,
1757,587,2024-04-12,completed,bank_transfer,
1758,1158,2024-04-12,completed,credit_card,
1759,725,2024-04-12,completed,credit_card,
1760,95,2024-04-12,completed,credit_card,
1761,1297,2024-04-12,completed,credit_card,
1762,877,2024-04-12,completed,credit_card,
1763,857,2024-04-12,completed,digital_wallet,
1764,1208,2024-04-12,refunded,credit_card,
1765,545,2024-04-12,completed,bank_transfer,
1766,588,2024-04-12,completed,credit_card,
1767,1131,2024-04-12,completed,credit_card,
1768,543,2024-04-12,completed,digital_wallet,
1769,1363,2024-04-12,completed,credit_card,
1770,125,2024-04-12,completed,credit_card,
1771,1346,2024-04-12,completed,credit_card,
1772,1418,2024-04-13,completed,credit_card,
1773,798,2024-04-13,completed,credit_card,
1774,237,2024-04-13,completed,credit_card,
1775,400,2024-04-13,completed,bank_transfer,
1776,1422,2024-04-13,completed,digital_wallet,
1777,690,2024-04-13,completed,credit_card,
1778,1109,2024-04-13,completed,credit_card,
1779,331,2024-04-13,completed,credit_card,
1780,630,2024-04-13,completed,credit_card,
1781,52,2024-04-13,completed,credit_card,
1782,1472,2024-04-13,completed,credit_card,
1783,377,2024-04-13,completed,digital_wallet,
1784,21,2024-04-13,completed,digital_wallet,
1785,1230,2024-04-13,completed,digital_wallet,
1786,883,2024-04-13,completed,credit_card,
1787,1425,2024-04-13,completed,credit_card,
1788,626,2024-04-13,completed,credit_card,
1789,227,2024-04-13,completed,bank_transfer,
1790,744,2024-04-13,completed,digital_wallet,
1791,1053,2024-04-13,completed,credit_card,
1792,1083,2024-04-13,completed,credit_card,
1793,378,2024-04-13,completed,credit_card,
1794,1030,2024-04-13,refunded,digital_wallet,
1795,237,2024-04-14,completed,credit_card,
1796,791,2024-04-14,completed,bank_transfer,
1797,51,2024-04-14,completed,credit_card,
1798,1161,2024-04-14,completed,credit_card,
1799,51,2024-04-14,completed,digital_wallet,
1800,638,2024-04-14,completed,credit_card,
1801,1171,2024-04-14,completed,credit_card,
1802,184,2024-04-14,completed,credit_card,
1803,657,2024-04-14,completed,digital_wallet,
1804,794,2024-04-14,completed,digital_wallet,
1805,154,2024-04-14,completed,bank_transfer,
1806,838,2024-04-14,completed,digital_wallet,
1807,375,2024-04-14,completed,digital_wallet,
1808,1288,2024-04-14,completed,credit_card,
1809,932,2024-04-14,completed,digital_wallet,
1810,379,2024-04-15,completed,digital_wallet,
1811,719,2024-04-15,completed,digital_wallet,
1812,1,2024-04-15,completed,credit_card,
1813,912,2024-04-15,completed,credit_card,
1814,656,2024-04-15,completed,digital_wallet,
1815,1295,2024-04-15,completed,credit_card,
1816,659,2024-04-15,completed,credit_card,
1817,747,2024-04-15,completed,credit_card,
1818,933,2024-04-15,completed,credit_card,
1819,604,2024-04-15,completed,credit_card,
1820,107,2024-04-15,completed,credit_card,
1821,924,2024-04-15,completed,credit_card,
1822,1261,2024-04-15,completed,digital_wallet,
1823,896,2024-04-15,completed,credit_card,
1824,1279,2024-04-15,refunded,bank_transfer,
1825,1159,2024-04-15,completed,credit_card,
1826,160,2024-04-15,completed,bank_transfer,
1827,708,2024-04-15,completed,digital_wallet,
1828,335,2024-04-16,completed,credit_card,
1829,1002,2024-04-16,completed,digital_wallet,
1830,206,2024-04-16,completed,credit_card,
1831,157,2024-04-16,completed,credit_card,
1832,1469,2024-04-16,completed,credit_card,
1833,74,2024-04-16,completed,bank_transfer,
1834,1145,2024-04-16,completed,credit_card,
1835,647,2024-04-16,completed,digital_wallet,
1836,644,2024-04-16,completed,bank_transfer,
1837,858,2024-04-16,completed,bank_transfer,
1838,493,2024-04-16,completed,credit_card,
1839,1435,2024-04-16,completed,credit_card,
1840,1130,2024-04-16,completed,credit_card,
1841,884,2024-04-16,completed,bank_transfer,
1842,1367,2024-04-16,completed,digital_wallet,
1843,127,2024-04-16,cancelled,credit_card,
1844,552,2024-04-16,completed,bank_transfer,
1845,758,2024-04-16,completed,credit_card,
1846,1220,2024-04-17,cancelled,digital_wallet,
1847,688,2024-04-17,completed,digital_wallet,
1848,1341,2024-04-17,cancelled,digital_wallet,
1849,1108,2024-04-17,completed,credit_card,
1850,990,2024-04-17,completed,credit_card,
1851,398,2024-04-17,completed,credit_card,
1852,1152,2024-04-17,completed,credit_card,
1853,1172,2024-04-17,completed,digital_wallet,
1854,506,2024-04-17,completed,bank_transfer,
1855,1208,2024-04-17,completed,digital_wallet,
1856,1291,2024-04-17,completed,credit_card,
1857,622,2024-04-17,completed,credit_card,
1858,82,2024-04-17,completed,credit_card,
1859,573,2024-04-17,cancelled,credit_card,
1860,155,2024-04-17,completed,credit_card,
1861,995,2024-04-17,completed,digital_wallet,
1862,745,2024-04-17,completed,bank_transfer,
1863,1179,2024-04-17,completed,credit_card,
1864,358,2024-04-18,completed,digital_wallet,
1865,267,2024-04-18,completed,bank_transfer,
1866,839,2024-04-18,completed,digital_wallet,
1867,299,2024-04-18,completed,credit_card,
1868,92,2024-04-18,completed,credit_card,
1869,217,2024-04-18,completed,bank_transfer,
1870,161,2024-04-18,completed,digital_wallet,
1871,591,2024-04-18,completed,credit_card,
1872,944,2024-04-18,completed,digital_wallet,
1873,532,2024-04-18,refunded,credit_card,
1874,58,2024-04-18,completed,digital_wallet,
1875,622,2024-04-18,completed,digital_wallet,
1876,843,2024-04-18,completed,credit_card,
1877,980,2024-04-18,completed,credit_card,
1878,1233,2024-04-18,completed,digital_wallet,
1879,531,2024-04-18,completed,bank_transfer,
1880,54,2024-04-18,completed,digital_wallet,
1881,1348,2024-04-18,completed,credit_card,
1882,685,2024-04-18,completed,digital_wallet,
1883,1431,2024-04-18,completed,credit_card,
1884,101,2024-04-18,completed,credit_card,
1885,1192,2024-04-18,completed,credit_card,
1886,1034,2024-04-18,completed,digital_wallet,
1887,445,2024-04-18,completed,digital_wallet,
1888,187,2024-04-18,completed,credit_card,
1889,1441,2024-04-18,cancelled,credit_card,
1890,960,2024-04-18,completed,credit_card,
1891,34,2024-04-18,completed,credit_card,
1892,316,2024-04-19,completed,bank_transfer,
1893,505,2024-04-19,completed,credit_card,
1894,259,2024-04-19,completed,digital_wallet,
1895,1291,2024-04-19,completed,digital_wallet,
1896,598,2024-04-19,completed,digital_wallet,
1897,1486,2024-04-19,completed,digital_wallet,
1898,357,2024-04-19,completed,credit_card,
1899,1457,2024-04-19,completed,bank_transfer,
1900,433,2024-04-19,completed,digital_wallet,
1901,438,2024-04-19,completed,credit_card,
1902,715,2024-04-19,cancelled,credit_card,
1903,767,2024-04-19,completed,credit_card,
1904,1274,2024-04-19,cancelled,digital_wallet,
1905,664,2024-04-19,completed,digital_wallet,
1906,851,2024-04-19,completed,credit_card,
1907,796,2024-04-19,completed,digital_wallet,
1908,147,2024-04-19,completed,credit_card,
1909,683,2024-04-20,completed,credit_card,
1910,1487,2024-04-20,completed,digital_wallet,
1911,662,2024-04-20,completed,bank_transfer,
1912,836,2024-04-20,completed,credit_card,
1913,175,2024-04-20,refunded,digital_wallet,
1914,727,2024-04-20,completed,digital_wallet,
1915,1209,2024-04-20,completed,digital_wallet,
1916,1258,2024-04-20,completed,credit_card,
1917,851,2024-04-20,completed,digital_wallet,
1918,963,2024-04-20,completed,digital_wallet,
1919,1351,2024-04-20,refunded,credit_card,
1920,1112,2024-04-20,completed,digital_wallet,
1921,1090,2024-04-20,completed,credit_card,
1922,756,2024-04-20,completed,digital_wallet,
1923,1490,2024-04-21,completed,credit_card,
1924,1040,2024-04-21,completed,credit_card,
1925,511,2024-04-21,cancelled,credit_card,
1926,154,2024-04-21,completed,digital_wallet,
1927,425,2024-04-21,completed,bank_transfer,
1928,1267,2024-04-21,completed,bank_transfer,
1929,448,2024-04-21,completed,credit_card,
1930,346,2024-04-21,completed,bank_transfer,
1931,1195,2024-04-21,completed,digital_wallet,
1932,504,2024-04-21,completed,credit_card,
1933,406,2024-04-21,completed,digital_wallet,
1934,473,2024-04-21,completed,bank_transfer,
1935,75,2024-04-21,completed,credit_card,
1936,565,2024-04-21,cancelled,digital_wallet,
1937,1341,2024-04-21,completed,credit_card,
1938,1024,2024-04-21,completed,digital_wallet,
1939,316,2024-04-21,completed,digital_wallet,
1940,717,2024-04-22,completed,digital_wallet,
1941,893,2024-04-22,completed,digital_wallet,
1942,846,2024-04-22,completed,digital_wallet,
1943,134,2024-04-22,completed,digital_wallet,
1944,510,2024-04-22,completed,credit_card,
1945,221,2024-04-22,completed,credit_card,
1946,1454,2024-04-22,refunded,digital_wallet,
1947,1006,2024-04-22,completed,digital_wallet,
1948,1243,2024-04-22,completed,digital_wallet,
1949,934,2024-04-22,completed,digital_wallet,
1950,1295,2024-04-22,completed,credit_card,
1951,1004,2024-04-22,completed,credit_card,
1952,1383,2024-04-22,completed,bank_transfer,
1953,581,2024-04-22,completed,credit_card,
1954,1164,2024-04-22,completed,credit_card,
1955,544,2024-04-23,completed,credit_card,
1956,1234,2024-04-23,completed,bank_transfer,
1957,1398,2024-04-23,completed,digital_wallet,
1958,1433,2024-04-23,completed,credit_card,
1959,1412,2024-04-23,completed,credit_card,
1960,1334,2024-04-23,completed,bank_transfer,
1961,985,2024-04-23,completed,credit_card,
1962,620,2024-04-23,completed,credit_card,
1963,87,2024-04-23,completed,credit_card,
1964,97,2024-04-23,completed,credit_card,
1965,983,2024-04-23,completed,digital_wallet,
1966,1327,2024-04-23,completed,credit_card,
1967,901,2024-04-23,completed,bank_transfer,
1968,1496,2024-04-23,completed,credit_card,
1969,1420,2024-04-23,completed,credit_card,
1970,1015,2024-04-23,completed,digital_wallet,
1971,299,2024-04-23,completed,credit_card,
1972,1284,2024-04-23,completed,credit_card,
1973,1307,2024-04-23,completed,digital_wallet,
1974,245,2024-04-23,completed,credit_card,
1975,809,2024-04-23,completed,credit_card,
1976,1072,2024-04-24,cancelled,digital_wallet,
1977,1125,2024-04-24,completed,digital_wallet,
1978,124,2024-04-24,completed,bank_transfer,
1979,874,2024-04-24,completed,credit_card,
1980,1166,2024-04-24,completed,digital_wallet,
1981,875,2024-04-24,cancelled,digital_wallet,
1982,1441,2024-04-24,completed,credit_card,
1983,549,2024-04-24,completed,credit_card,
1984,761,2024-04-24,completed,credit_card,
1985,751,2024-04-24,completed,credit_card,
1986,1496,2024-04-24,completed,digital_wallet,
1987,1167,2024-04-24,completed,digital_wallet,
1988,207,2024-04-24,completed,credit_card,
1989,782,2024-04-24,completed,credit_card,
1990,1047,2024-04-24,completed,credit_card,
1991,1325,2024-04-24,completed,credit_card,
1992,676,2024-04-24,completed,credit_card,
1993,1077,2024-04-24,cancelled,credit_card,
1994,1120,2024-04-24,completed,credit_card,
1995,261,2024-04-24,completed,credit_card,
1996,1499,2024-04-24,completed,bank_transfer,
1997,26,2024-04-25,completed,bank_transfer,
1998,683,2024-04-25,refunded,credit_card,
1999,688,2024-04-25,completed,digital_wallet,
2000,896,2024-04-25,completed,credit_card,
2001,630,2024-04-25,cancelled,credit_card,
2002,1394,2024-04-25,completed,credit_card,
2003,382,2024-04-25,completed,bank_transfer,
2004,612,2024-04-25,completed,credit_card,
2005,701,2024-04-25,completed,credit_card,
2006,1246,2024-04-25,completed,credit_card,
2007,37,2024-04-25,completed,credit_card,
2008,1043,2024-04-25,completed,bank_transfer,
2009,809,2024-04-25,completed,bank_transfer,
2010,1362,2024-04-25,completed,digital_wallet,
2011,596,2024-04-26,completed,credit_card,
2012,243,2024-04-26,completed,bank_transfer,
2013,1214,2024-04-26,completed,bank_transfer,
2014,476,2024-04-26,completed,credit_card,
2015,1172,2024-04-26,completed,credit_card,
2016,1392,2024-04-26,completed,credit_card,
2017,113,2024-04-26,completed,credit_card,
2018,237,2024-04-26,completed,credit_card,
2019,746,2024-04-26,completed,credit_card,
2020,187,2024-04-26,completed,credit_card,
2021,802,2024-04-26,completed,credit_card,
2022,1392,2024-04-26,completed,credit_card,
2023,52,2024-04-26,completed,credit_card,
2024,894,2024-04-26,completed,credit_card,
2025,1371,2024-04-26,completed,credit_card,
2026,1189,2024-04-27,completed,credit_card,
2027,636,2024-04-27,completed,bank_transfer,
2028,1328,2024-04-27,completed,credit_card,
2029,368,2024-04-27,completed,credit_card,
2030,1136,2024-04-27,completed,digital_wallet,
2031,1256,2024-04-27,completed,bank_transfer,
2032,744,2024-04-27,completed,credit_card,
2033,321,2024-04-27,completed,credit_card,
2034,756,2024-04-27,completed,digital_wallet,
2035,919,2024-04-27,completed,digital_wallet,
2036,899,2024-04-27,completed,credit_card,
2037,473,2024-04-27,completed,credit_card,
2038,1052,2024-04-27,completed,digital_wallet,
2039,1044,2024-04-27,completed,credit_card,
2040,653,2024-04-27,completed,credit_card,
2041,80,2024-04-27,completed,credit_card,
2042,141,2024-04-27,completed,credit_card,
2043,1032,2024-04-28,completed,digital_wallet,
2044,526,2024-04-28,completed,digital_wallet,
2045,1388,2024-04-28,completed,bank_transfer,
2046,654,2024-04-28,cancelled,credit_card,
2047,169,2024-04-28,completed,credit_card,
2048,735,2024-04-28,completed,credit_card,
2049,375,2024-04-28,completed,credit_card,
2050,404,2024-04-28,completed,credit_card,
2051,32,2024-04-28,cancelled,bank_transfer,
2052,664,2024-04-28,completed,digital_wallet,
2053,176,2024-04-28,completed,credit_card,
2054,349,2024-04-29,completed,credit_card,
2055,1237,2024-04-29,completed,credit_card,
2056,1128,2024-04-29,completed,digital_wallet,
2057,279,2024-04-29,completed,digital_wallet,
2058,810,2024-04-29,completed,digital_wallet,
2059,128,2024-04-29,completed,digital_wallet,
2060,323,2024-04-29,completed,digital_wallet,
2061,684,2024-04-29,cancelled,digital_wallet,
2062,249,2024-04-29,completed,credit_card,
2063,1481,2024-04-29,completed,credit_card,
2064,781,2024-04-29,completed,credit_card,
2065,1276,2024-04-29,completed,credit_card,
2066,386,2024-04-29,completed,credit_card,
2067,1334,2024-04-30,completed,credit_card,
2068,593,2024-04-30,completed,bank_transfer,
2069,787,2024-04-30,completed,credit_card,
2070,815,2024-04-30,completed,credit_card,
2071,706,2024-04-30,completed,bank_transfer,
2072,1249,2024-04-30,completed,digital_wallet,
2073,447,2024-04-30,completed,credit_card,
2074,969,2024-04-30,cancelled,bank_transfer,
2075,630,2024-04-30,completed,digital_wallet,
2076,1265,2024-04-30,completed,credit_card,
2077,307,2024-04-30,completed,digital_wallet,
2078,958,2024-04-30,completed,credit_card,
2079,1340,2024-04-30,completed,digital_wallet,
2080,1359,2024-04-30,completed,digital_wallet,
2081,778,2024-04-30,completed,credit_card,
2082,280,2024-04-30,completed,credit_card,
2083,1089,2024-04-30,completed,credit_card,
2084,484,2024-04-30,completed,digital_wallet,
2085,209,2024-04-30,completed,credit_card,
2086,59,2024-04-30,completed,credit_card,
2087,911,2024-04-30,completed,digital_wallet,
2088,139,2024-05-01,completed,digital_wallet,
2089,973,2024-05-01,completed,digital_wallet,
2090,387,2024-05-01,completed,bank_transfer,
2091,1131,2024-05-01,completed,credit_card,
2092,1097,2024-05-01,completed,credit_card,
2093,911,2024-05-01,completed,digital_wallet,
2094,840,2024-05-01,completed,digital_wallet,
2095,53,2024-05-01,completed,digital_wallet,
2096,1496,2024-05-01,completed,credit_card,
2097,1107,2024-05-01,completed,credit_card,
2098,123,2024-05-01,completed,credit_card,
2099,1256,2024-05-01,completed,digital_wallet,
2100,921,2024-05-01,completed,credit_card,
2101,390,2024-05-01,completed,credit_card,
2102,129,2024-05-01,completed,credit_card,
2103,898,2024-05-01,completed,bank_transfer,
2104,617,2024-05-01,completed,digital_wallet,
2105,447,2024-05-01,completed,credit_card,
2106,65,2024-05-01,completed,digital_wallet,
2107,1308,2024-05-01,completed,credit_card,
2108,1403,2024-05-01,completed,credit_card,
2109,548,2024-05-01,completed,credit_card,
2110,797,2024-05-01,completed,credit_card,
2111,150,2024-05-02,completed,credit_card,
2112,230,2024-05-02,cancelled,digital_wallet,
2113,228,2024-05-02,completed,credit_card,
2114,535,2024-05-02,completed,credit_card,
2115,431,2024-05-02,completed,bank_transfer,
2116,1280,2024-05-02,completed,credit_card,
2117,950,2024-05-02,completed,credit_card,
2118,799,2024-05-02,completed,digital_wallet,
2119,192,2024-05-02,completed,bank_transfer,
2120,687,2024-05-02,completed,digital_wallet,
2121,936,2024-05-02,completed,bank_transfer,
2122,163,2024-05-02,completed,bank_transfer,
2123,1219,2024-05-02,completed,bank_transfer,
2124,1423,2024-05-03,completed,credit_card,
2125,694,2024-05-03,completed,credit_card,
2126,516,2024-05-03,completed,credit_card,
2127,270,2024-05-03,completed,credit_card,
2128,1206,2024-05-03,completed,digital_wallet,
2129,1089,2024-05-03,completed,credit_card,
2130,175,2024-05-03,completed,credit_card,
2131,860,2024-05-03,completed,credit_card,
2132,291,2024-05-03,completed,digital_wallet,
2133,956,2024-05-03,completed,credit_card,
2134,192,2024-05-03,completed,digital_wallet,
2135,432,2024-05-03,completed,credit_card,
2136,1260,2024-05-03,completed,credit_card,
2137,1378,2024-05-03,completed,digital_wallet,
2138,312,2024-05-03,completed,credit_card,
2139,285,2024-05-03,completed,credit_card,
2140,718,2024-05-03,completed,credit_card,
2141,164,2024-05-04,completed,credit_card,
2142,294,2024-05-04,completed,credit_card,
2143,652,2024-05-04,completed,digital_wallet,
2144,811,2024-05-04,completed,credit_card,
2145,1364,2024-05-04,cancelled,credit_card,
2146,364,2024-05-04,completed,credit_card,
2147,560,2024-05-04,completed,digital_wallet,
2148,299,2024-05-04,completed,credit_card,
2149,842,2024-05-04,completed,credit_card,
2150,572,2024-05-04,completed,credit_card,
2151,88,2024-05-04,completed,credit_card,
2152,717,2024-05-04,completed,credit_card,
2153,1176,2024-05-04,completed,credit_card,
2154,962,2024-05-04,completed,digital_wallet,
2155,421,2024-05-04,completed,bank_transfer,
2156,1342,2024-05-04,completed,credit_card,
2157,447,2024-05-04,completed,credit_card,
2158,1226,2024-05-04,completed,digital_wallet,
2159,682,2024-05-04,completed,credit_card,
2160,1329,2024-05-04,completed,digital_wallet,
2161,1032,2024-05-04,completed,credit_card,
2162,1224,2024-05-04,completed,digital_wallet,
2163,1056,2024-05-04,completed,digital_wallet,
2164,117,2024-05-05,completed,credit_card,
2165,1008,2024-05-05,completed,credit_card,
2166,1331,2024-05-05,completed,digital_wallet,
2167,1310,2024-05-05,completed,credit_card,
2168,1310,2024-05-05,completed,credit_card,
2169,148,2024-05-05,completed,credit_card,
2170,218,2024-05-05,cancelled,digital_wallet,
2171,44,2024-05-05,completed,credit_card,
2172,282,2024-05-05,completed,credit_card,
2173,36,2024-05-05,completed,credit_card,
2174,933,2024-05-05,completed,digital_wallet,
2175,170,2024-05-05,completed,credit_card,
2176,279,2024-05-05,completed,credit_card,
2177,667,2024-05-05,completed,digital_wallet,
2178,36,2024-05-05,completed,digital_wallet,
2179,206,2024-05-05,completed,credit_card,
2180,925,2024-05-05,completed,digital_wallet,
2181,304,2024-05-05,cancelled,digital_wallet,
2182,769,2024-05-05,completed,credit_card,
2183,118,2024-05-06,refunded,digital_wallet,
2184,97,2024-05-06,completed,credit_card,
2185,1087,2024-05-06,completed,credit_card,
2186,1314,2024-05-06,cancelled,bank_transfer,
2187,1208,2024-05-06,completed,credit_card,
2188,1249,2024-05-06,completed,bank_transfer,
2189,523,2024-05-06,completed,credit_card,
2190,618,2024-05-06,completed,digital_wallet,
2191,1272,2024-05-06,completed,credit_card,
2192,1306,2024-05-06,completed,digital_wallet,
2193,46,2024-05-06,completed,digital_wallet,
2194,1318,2024-05-06,completed,credit_card,
2195,114,2024-05-06,completed,digital_wallet,
2196,1267,2024-05-06,cancelled,credit_card,
2197,754,2024-05-06,completed,digital_wallet,
2198,414,2024-05-07,completed,credit_card,
2199,255,2024-05-07,completed,digital_wallet,
2200,1138,2024-05-07,completed,digital_wallet,
2201,424,2024-05-07,completed,digital_wallet,
2202,60,2024-05-07,completed,digital_wallet,
2203,1297,2024-05-07,completed,credit_card,
2204,199,2024-05-07,completed,credit_card,
2205,1298,2024-05-07,completed,credit_card,
2206,339,2024-05-07,completed,credit_card,
2207,414,2024-05-07,completed,credit_card,
2208,236,2024-05-07,completed,digital_wallet,
2209,467,2024-05-07,completed,credit_card,
2210,1154,2024-05-07,completed,credit_card,
2211,855,2024-05-07,completed,digital_wallet,
2212,1134,2024-05-07,completed,digital_wallet,
2213,1487,2024-05-07,completed,credit_card,
2214,1481,2024-05-07,completed,digital_wallet,
2215,140,2024-05-07,completed,bank_transfer,
2216,409,2024-05-07,completed,digital_wallet,
2217,314,2024-05-07,completed,credit_card,
2218,1138,2024-05-07,completed,credit_card,
2219,339,2024-05-07,completed,bank_transfer,
2220,644,2024-05-08,completed,credit_card,
2221,1160,2024-05-08,completed,digital_wallet,
2222,30,2024-05-08,completed,credit_card,
2223,1123,2024-05-08,completed,credit_card,
